orig1+TLres50,trans1+TLvgg16+Adam,normf1+TLvgg16,mix+lr,mix+lgb,mix+svm,lr9,xgb,svm,knn,avg2,mini2,id
0.058988,0.002998,0.003797,0.000021,0.020458,0.581317,0.015109,0.006979,0.022497,0.017086,0.015418,0.009928,c006cf82
0.966486,0.968102,0.993868,0.891802,0.997959,0.955701,0.987571,0.994345,0.982908,0.999000,0.990956,0.995837,197f9050
0.005457,0.004295,0.010896,0.000071,0.000912,0.000100,0.006596,0.004900,0.009288,0.001000,0.005446,0.004480,efce51fc
0.044546,0.000986,0.001529,0.999079,0.235104,0.405830,0.039435,0.073271,0.016907,0.083785,0.053350,0.071488,d8dd1b33
0.155274,0.010618,0.019443,0.998219,0.840226,0.992129,0.263448,0.455305,0.250160,0.227244,0.299039,0.399519,ca5bae71
0.934632,0.850993,0.599767,0.918962,0.868775,0.665675,0.929148,0.904511,0.957614,0.920061,0.927833,0.912304,66eba58c
0.080886,0.013007,0.054771,0.000080,0.009121,0.125356,0.009453,0.005955,0.009551,0.023215,0.012043,0.009421,e080fee1
0.184526,0.040682,0.003425,0.999121,0.276562,0.948628,0.102226,0.609739,0.096262,0.197824,0.251513,0.498933,9626a2b5
0.914140,0.895537,0.932880,0.800828,0.992521,0.842219,0.977793,0.989771,0.981736,0.985798,0.983774,0.989883,c0298b7d
0.001571,0.001083,0.004991,0.008308,0.000415,0.005460,0.006519,0.004897,0.009285,0.001000,0.005425,0.004478,80f17a8d
0.272266,0.040753,0.044722,1.000000,0.034525,0.868454,0.068687,0.088078,0.068491,0.176236,0.100373,0.103272,fefe71e5
0.290692,0.481689,0.707364,0.402393,0.382212,0.230693,0.340850,0.346026,0.215821,0.301616,0.301078,0.329372,92a45990
0.728183,0.374399,0.381020,0.999976,0.856905,0.680148,0.688426,0.727932,0.737970,0.745617,0.724986,0.732936,8e922071
0.002259,0.003077,0.011514,0.000138,0.002493,0.000100,0.006588,0.004945,0.009293,0.001000,0.005457,0.004514,d5952199
0.317371,0.232532,0.064536,0.992740,0.412718,0.994143,0.245925,0.234372,0.203450,0.266976,0.237681,0.238662,3c56cf59
0.999504,0.999038,0.999369,0.994642,0.999812,0.999900,0.990403,0.994015,0.982474,0.999000,0.991473,0.995560,5b677f30
0.679215,0.764324,0.668067,0.971346,0.829904,0.158633,0.827826,0.811661,0.775759,0.829645,0.811223,0.813707,70986e85
0.688173,0.153114,0.307035,0.038971,0.070216,0.263070,0.053098,0.288344,0.066346,0.100006,0.126948,0.238565,ee110bda
0.389134,0.397937,0.717040,0.999979,0.936414,0.885793,0.844887,0.920721,0.832818,0.929182,0.881902,0.917603,e7b4d317
0.393442,0.133395,0.105385,0.999646,0.718264,0.598761,0.251139,0.449335,0.168353,0.201849,0.267669,0.384755,f59f29f5
0.408823,0.068825,0.088444,1.000000,0.832126,0.994752,0.371542,0.520180,0.362388,0.333092,0.396800,0.475340,3d1e179e
0.734705,0.220577,0.470112,0.999514,0.736904,0.935775,0.666973,0.814519,0.732067,0.676855,0.722603,0.784430,4e9c76d9
0.006083,0.005140,0.037611,0.001773,0.132482,0.458475,0.016638,0.011152,0.016970,0.019041,0.015950,0.013033,5b5d407e
0.595316,0.686671,0.711879,0.999998,0.856577,0.997018,0.929113,0.985877,0.948004,0.980326,0.960830,0.983655,bb4d8184
0.543867,0.367222,0.279210,0.865139,0.077592,0.295052,0.138480,0.103269,0.064894,0.177604,0.121062,0.114631,5f5ad493
0.000005,0.000000,0.000046,0.000019,0.005445,0.000382,0.006406,0.004946,0.009305,0.001000,0.005414,0.004516,a304ae2e
0.453829,0.755249,0.550737,0.182925,0.062121,0.315179,0.287515,0.391068,0.242581,0.226298,0.286865,0.350833,ac337f79
0.156085,0.030400,0.005506,1.000000,0.434036,0.992258,0.137322,0.255009,0.131138,0.216706,0.185044,0.239795,e00e495a
0.533001,0.454015,0.581968,0.970067,0.249360,0.134407,0.325680,0.180153,0.161171,0.398926,0.266482,0.219825,71477bcf
0.577386,0.292612,0.334903,1.000000,0.626329,0.987784,0.569409,0.682837,0.591098,0.547263,0.597652,0.652317,22ed2916
0.000002,0.000000,0.000023,0.000000,0.000867,0.000100,0.006344,0.004900,0.009311,0.001000,0.005389,0.004482,05fdb1ce
0.013333,0.000053,0.000032,0.017774,0.035641,0.188978,0.008921,0.049778,0.009852,0.001000,0.017388,0.038049,4c5e56dd
0.000003,0.000006,0.000219,0.000000,0.000215,0.000100,0.006338,0.004900,0.009311,0.001000,0.005387,0.004482,fab2df1f
0.476053,0.070078,0.022405,0.999992,0.831681,0.996432,0.352946,0.505008,0.364359,0.346499,0.392203,0.466634,afe6a1d1
0.611276,0.385940,0.233127,0.996543,0.032872,0.904122,0.266486,0.252135,0.249706,0.357139,0.281366,0.271866,fa03ba13
0.734190,0.704484,0.912894,1.000000,0.952147,0.974089,0.965874,0.987349,0.972790,0.999000,0.981253,0.989920,663dd2bf
0.012485,0.001984,0.000398,0.616967,0.089673,0.236101,0.017065,0.014932,0.010601,0.040624,0.020805,0.019439,5d3aa488
0.001622,0.000376,0.000631,0.148813,0.004256,0.451149,0.012966,0.004883,0.015558,0.019479,0.013222,0.008334,11d63814
0.708453,0.143671,0.357253,0.999949,0.917821,0.744941,0.589356,0.698466,0.620763,0.579789,0.622093,0.672070,11ac5623
0.046834,0.006588,0.013992,0.002803,0.007798,0.001817,0.007052,0.006778,0.009267,0.001000,0.006024,0.005882,dd28b028
0.372905,0.432905,0.325509,0.999999,0.940581,0.954155,0.736947,0.820006,0.693372,0.720923,0.742812,0.794091,bf244975
0.018490,0.001513,0.007158,1.000000,0.005509,0.391313,0.024349,0.017761,0.013547,0.057882,0.028385,0.024965,6a2fe659
0.407828,0.300657,0.196849,0.999592,0.559386,0.993803,0.430452,0.420991,0.383303,0.382513,0.404315,0.411856,bd689e7a
0.014748,0.002095,0.002179,0.994520,0.323092,0.779616,0.072690,0.249479,0.055406,0.136507,0.128521,0.215575,a7b21484
0.084596,0.002755,0.004794,0.979380,0.007282,0.244260,0.020995,0.020238,0.010615,0.061122,0.028243,0.027219,06626706
0.614726,0.322196,0.683887,1.000000,0.140930,0.622465,0.418906,0.389321,0.347132,0.570268,0.431407,0.420667,2fcb2613
0.395812,0.259049,0.203613,0.999997,0.110347,0.626655,0.144262,0.119583,0.069933,0.213257,0.136759,0.133798,1ee7f506
0.299645,0.113995,0.124411,0.729885,0.038959,0.861253,0.079817,0.031956,0.078351,0.145342,0.083867,0.056265,c462096f
0.201557,0.025099,0.023900,0.994312,0.103345,0.828260,0.064813,0.085170,0.057785,0.142253,0.087505,0.094046,59b91711
0.530704,0.291127,0.416735,1.000000,0.901677,0.991754,0.728083,0.700692,0.736478,0.702755,0.717002,0.704506,148ad313
0.713369,0.451600,0.344301,0.999973,0.773781,0.959001,0.747014,0.801755,0.803273,0.809128,0.790292,0.804364,a04c148d
0.998394,0.998409,0.998906,0.998436,0.999516,0.999900,0.990392,0.993793,0.982486,0.999000,0.991418,0.995395,142d14f3
0.337509,0.166819,0.075727,0.998681,0.115974,0.996400,0.137364,0.126386,0.131161,0.213718,0.152157,0.143142,0dccef06
0.999320,0.998125,0.997805,0.999929,0.999465,0.999900,0.990381,0.994458,0.982487,0.999000,0.991582,0.995892,bf9dea3e
0.000327,0.000002,0.000163,0.103880,0.002013,0.000100,0.006904,0.005400,0.009309,0.001000,0.005653,0.004855,121ec728
0.006920,0.000283,0.000997,0.710674,0.032461,0.769981,0.032480,0.016019,0.040623,0.033799,0.030730,0.021028,25ea1800
0.102795,0.006679,0.037661,0.999669,0.004496,0.057585,0.018493,0.018708,0.009399,0.067774,0.028594,0.027230,024bed49
0.296963,0.201818,0.150817,0.731146,0.202574,0.005035,0.049587,0.021609,0.017782,0.049764,0.034686,0.026618,771a9bc9
0.926384,0.827933,0.404743,0.930650,0.542621,0.908906,0.849988,0.938002,0.897999,0.869695,0.888921,0.923888,8b2562e0
0.003017,0.001176,0.006624,0.033838,0.001355,0.000829,0.006658,0.005418,0.009294,0.001000,0.005593,0.004868,fefe0db6
0.875961,0.830241,0.691051,0.422339,0.922829,0.897256,0.935730,0.953790,0.973820,0.914254,0.944399,0.949146,a6cc8fa1
0.409840,0.080620,0.034637,1.000000,0.854949,0.995729,0.362509,0.555247,0.357028,0.334000,0.402196,0.501343,fe33ce5b
0.963462,0.996690,0.996917,0.979828,0.997302,0.956535,0.989227,0.994679,0.982845,0.999000,0.991438,0.996082,c11a6fd5
0.737724,0.132171,0.041346,0.980756,0.006394,0.196508,0.050379,0.047096,0.049272,0.099608,0.061589,0.057083,69152132
0.963083,0.998039,0.997705,0.847843,0.980928,0.996604,0.988308,0.990681,0.982656,0.999000,0.990161,0.993082,dd54beb5
0.056664,0.000226,0.000251,1.000000,0.028813,0.624964,0.034825,0.021499,0.025701,0.071657,0.038420,0.031150,46d8944e
0.394330,0.209309,0.131634,0.400951,0.307481,0.812903,0.131321,0.035957,0.131563,0.129986,0.107207,0.060025,f278cc6a
0.190866,0.381465,0.262160,0.068511,0.198659,0.121276,0.059981,0.038509,0.027427,0.049436,0.043838,0.039841,9cba91e4
0.009983,0.005078,0.011059,0.017381,0.000273,0.002186,0.006737,0.004900,0.009275,0.001000,0.005478,0.004479,37e80ad8
0.181297,0.016351,0.050548,0.858112,0.299693,0.620840,0.067014,0.022736,0.038909,0.077560,0.051555,0.034073,6247d06a
0.174207,0.031540,0.043176,0.999823,0.050015,0.866755,0.063830,0.103717,0.062278,0.146193,0.094005,0.108942,0bb564ea
0.404198,0.291391,0.322241,1.000000,0.711591,0.993887,0.569374,0.715889,0.534155,0.544275,0.590923,0.672572,f8802638
0.513339,0.127633,0.057837,0.999974,0.966935,0.991486,0.479864,0.748122,0.469677,0.449194,0.536714,0.674564,cb77c1d4
0.580799,0.407923,0.712852,1.000000,0.301751,0.998328,0.673426,0.763104,0.682588,0.739095,0.714553,0.754224,edcad79c
0.000031,0.000008,0.000065,0.000000,0.005900,0.000100,0.006411,0.005399,0.009306,0.001000,0.005529,0.004854,ade84952
0.051706,0.033697,0.037364,0.001079,0.065314,0.000183,0.008926,0.016442,0.009408,0.072267,0.026761,0.026374,e9a4a8f7
0.006577,0.000623,0.005454,0.782217,0.040484,0.669713,0.030927,0.013711,0.029391,0.042142,0.029043,0.020090,8c3c9c0b
0.094487,0.004436,0.001081,0.999860,0.833557,0.942153,0.229103,0.507515,0.214554,0.214513,0.291421,0.433730,c105af7a
0.373387,0.393573,0.347749,0.153195,0.360327,0.174728,0.129516,0.083453,0.072720,0.196247,0.120484,0.103829,64a96816
0.007790,0.002622,0.006908,0.003307,0.001509,0.007106,0.006610,0.004897,0.009266,0.001000,0.005443,0.004477,d435722b
0.504442,0.108925,0.071799,1.000000,0.945857,0.996628,0.464738,0.538381,0.457647,0.428475,0.472310,0.513184,f8c2c17d
0.734740,0.644692,0.900073,1.000000,0.507052,0.116961,0.755785,0.607398,0.667102,0.819296,0.712395,0.651760,30b0c5a1
0.941562,0.996004,0.992333,0.998790,0.999346,0.995108,0.989619,0.994479,0.982680,0.999000,0.991445,0.995921,a241eee2
0.799487,0.710359,0.928025,0.999996,0.919840,0.999361,0.968198,0.986965,0.975101,0.999000,0.982316,0.989790,577af3a1
0.444956,0.138980,0.392706,1.000000,0.640580,0.972182,0.479559,0.760515,0.454269,0.488533,0.545719,0.690093,b1e49a9f
0.464047,0.141821,0.058600,0.999843,0.460423,0.997928,0.245631,0.209232,0.240637,0.284426,0.244982,0.225662,49eff60f
0.107654,0.039839,0.040833,0.998406,0.042107,0.864001,0.060301,0.080320,0.058477,0.139292,0.084597,0.089918,171ffc36
0.737981,0.622980,0.852990,1.000000,0.778821,0.994694,0.935908,0.984313,0.959121,0.978246,0.964397,0.982857,2dbb2931
0.000185,0.000007,0.000540,0.000693,0.005430,0.000836,0.006421,0.005428,0.009303,0.001000,0.005538,0.004876,851f9ad8
0.443918,0.061738,0.358235,1.000000,0.849567,0.877775,0.489721,0.716290,0.458858,0.453098,0.529492,0.650770,ef787241
0.719994,0.702170,0.799683,0.899784,0.988092,0.939484,0.954138,0.992115,0.969166,0.999000,0.978605,0.993233,3ed46d9b
0.977669,0.968478,0.993183,0.992948,0.933600,0.991505,0.987600,0.993100,0.982581,0.980071,0.985838,0.991362,61a96458
0.477026,0.129057,0.444209,0.999632,0.936334,0.952845,0.649175,0.853543,0.632219,0.599697,0.683658,0.792419,a0eb8b65
0.447109,0.849172,0.689505,0.501200,0.838352,0.131113,0.774072,0.642697,0.701538,0.836978,0.738821,0.683772,8058e7e7
0.985992,0.979712,0.986663,0.983241,0.991906,0.995639,0.989206,0.994421,0.982694,0.999000,0.991330,0.995879,5d0969c3
0.998258,0.990438,0.993782,0.987775,0.998636,0.954121,0.989388,0.994674,0.982769,0.999000,0.991458,0.996073,06dc5d13
0.068746,0.043034,0.017995,0.075084,0.003760,0.000951,0.008315,0.012795,0.009348,0.052675,0.020783,0.019999,614d8fdf
0.919781,0.984721,0.985267,0.977766,0.994245,0.999445,0.988710,0.994587,0.982651,0.999000,0.991237,0.996000,068ace8d
0.547050,0.535031,0.459674,0.480272,0.110111,0.602046,0.297776,0.188364,0.273007,0.365697,0.281211,0.227402,55bd7491
0.081944,0.023659,0.097925,0.999997,0.190692,0.473001,0.052436,0.094837,0.020199,0.080956,0.062107,0.087298,59db8d78
0.597962,0.208497,0.485169,0.999998,0.792664,0.999900,0.684181,0.702185,0.715204,0.685187,0.696689,0.700902,ee9ba395
0.000000,0.000001,0.000029,0.000164,0.005479,0.000100,0.006405,0.004900,0.009306,0.001000,0.005403,0.004482,3833c332
0.566191,0.298008,0.165772,1.000000,0.491019,0.977833,0.406999,0.612139,0.401827,0.385143,0.451527,0.556421,f9c56480
0.018842,0.002437,0.001133,0.987336,0.133724,0.438090,0.032680,0.059255,0.016024,0.064774,0.043183,0.057418,35041821
0.307771,0.153339,0.124582,0.982793,0.905788,0.225220,0.235195,0.259770,0.135773,0.191036,0.205444,0.238891,67426d52
0.000001,0.000537,0.000518,0.000000,0.000366,0.000100,0.006353,0.004900,0.009310,0.001000,0.005391,0.004482,f2eba496
0.705028,0.728660,0.894701,0.999999,0.967984,0.989065,0.967385,0.988521,0.972527,0.999000,0.981858,0.990777,cfc6b272
0.417152,0.265135,0.443004,1.000000,0.918634,0.987996,0.711949,0.769001,0.686672,0.676916,0.711135,0.747338,be6e6157
0.116673,0.017029,0.008298,0.999060,0.280642,0.783169,0.076612,0.290652,0.055784,0.139976,0.140756,0.247008,060762c6
0.602529,0.390121,0.710615,1.000000,0.950786,0.996608,0.884150,0.953602,0.902215,0.979419,0.929847,0.956250,28e5c819
0.809129,0.862053,0.922606,0.999985,0.667590,0.720737,0.948321,0.911743,0.963901,0.898451,0.930604,0.914115,165b73a3
0.573487,0.287463,0.456723,0.996105,0.099117,0.632280,0.264987,0.248139,0.182208,0.378140,0.268369,0.268186,1a16ebf2
0.722004,0.349473,0.903472,0.285941,0.855638,0.940626,0.834313,0.898857,0.920457,0.917409,0.892759,0.905053,c76353ea
0.353734,0.145587,0.107678,0.311351,0.437908,0.242171,0.063926,0.025930,0.036820,0.036684,0.040840,0.028710,c56aab52
0.614120,0.072987,0.122219,0.999989,0.224539,0.948284,0.171958,0.315385,0.196471,0.244188,0.232000,0.294473,19ba105e
0.342515,0.123397,0.148725,0.569450,0.043354,0.287932,0.038758,0.020421,0.019281,0.029590,0.027013,0.022078,4ccf1d67
0.001570,0.001472,0.005712,0.057002,0.018696,0.037577,0.007347,0.005387,0.009215,0.001000,0.005737,0.004839,d3f00ca5
0.993518,0.993201,0.995816,0.823208,0.994532,0.977679,0.988255,0.994446,0.982697,0.999000,0.991099,0.995898,dc366696
0.886268,0.745726,0.810262,0.783884,0.820875,0.763950,0.934058,0.890281,0.969169,0.892726,0.921559,0.897374,11ddfec4
0.000000,0.000000,0.000022,0.000000,0.003130,0.000100,0.006373,0.004900,0.009308,0.001000,0.005395,0.004482,71036847
0.126251,0.037816,0.003814,0.030116,0.038143,0.001840,0.008687,0.020039,0.009634,0.069285,0.026911,0.028522,9108a260
0.466195,0.086973,0.810149,1.000000,0.045994,0.268597,0.198647,0.210890,0.117608,0.264693,0.197959,0.214839,812d2c7d
0.015729,0.001065,0.002144,1.000000,0.025478,0.151744,0.018454,0.017792,0.009535,0.062828,0.027152,0.025635,601d54b4
0.669666,0.692750,0.798686,0.999992,0.764955,0.720564,0.908535,0.947329,0.942350,0.964059,0.940568,0.951442,2a21ddce
0.000280,0.000117,0.000292,0.000075,0.007762,0.000101,0.006442,0.004900,0.009304,0.001000,0.005411,0.004481,e03f632f
0.003222,0.000097,0.001151,0.001781,0.003260,0.008005,0.006485,0.004897,0.009277,0.001000,0.005415,0.004477,27c1c4f4
0.468473,0.262237,0.557263,0.330134,0.170010,0.166357,0.124262,0.311743,0.077355,0.154722,0.167020,0.266980,9929fc67
0.000951,0.001516,0.002408,0.004095,0.050119,0.007597,0.007178,0.049131,0.009310,0.001000,0.016655,0.037528,cc5b496e
0.001429,0.018731,0.006223,0.015015,0.145631,0.045510,0.009724,0.026489,0.009791,0.040538,0.021635,0.028002,9ec5c0b5
0.859095,0.841145,0.948304,0.999998,0.963343,0.998301,0.980751,0.985106,0.980968,0.980075,0.981725,0.985280,5fa292a8
0.712130,0.873788,0.933776,0.994648,0.809892,0.327346,0.933730,0.955803,0.916789,0.938590,0.936228,0.951290,d0e35d53
0.257309,0.091562,0.113174,0.996841,0.292831,0.997540,0.161392,0.153994,0.139705,0.224330,0.169855,0.166326,cfc89ddf
0.998514,0.997720,0.996033,0.999993,0.995873,0.999900,0.990256,0.994460,0.982508,0.999000,0.991556,0.995895,fd3916f4
0.000128,0.000001,0.000505,0.998155,0.008641,0.046866,0.015322,0.018045,0.009220,0.063111,0.026425,0.025855,019ab715
0.352256,0.097202,0.057292,0.999997,0.790002,0.750739,0.273343,0.348961,0.219671,0.245410,0.271846,0.321368,d0a7830b
0.783145,0.859772,0.735457,0.875549,0.675091,0.728830,0.917279,0.800818,0.953513,0.896766,0.892094,0.830217,2e1acd63
0.909288,0.837375,0.863592,0.365793,0.136022,0.730232,0.770368,0.794294,0.831328,0.731192,0.781796,0.786199,c5810152
0.462066,0.252167,0.409518,1.000000,0.852762,0.553012,0.535368,0.587627,0.454737,0.582381,0.540028,0.578419,8dae1e77
0.605212,0.402892,0.592218,1.000000,0.608772,0.834933,0.710828,0.810851,0.759280,0.764021,0.761245,0.799766,afe44c59
0.356519,0.370427,0.265355,0.525708,0.385460,0.450586,0.189897,0.060894,0.101128,0.170411,0.130582,0.084104,ac640b5a
0.001128,0.000505,0.001115,0.005941,0.001472,0.009857,0.006492,0.005156,0.009277,0.001000,0.005481,0.004671,5c47f5bc
0.000779,0.000127,0.001355,0.000479,0.002739,0.000199,0.006396,0.012515,0.009305,0.001000,0.007304,0.010171,2e5e1053
0.488884,0.180391,0.055218,0.999995,0.849285,0.983280,0.442582,0.595404,0.431456,0.411274,0.470179,0.550801,e30d5450
0.211182,0.109271,0.040025,0.005668,0.472103,0.009856,0.028940,0.026084,0.022848,0.010163,0.022009,0.022937,0de92cf0
0.633467,0.249181,0.043146,0.998309,0.026326,0.995608,0.163103,0.069613,0.203558,0.259962,0.174059,0.114267,e97daf2c
0.000000,0.000000,0.000016,0.000000,0.005016,0.000100,0.006398,0.004900,0.009307,0.001000,0.005401,0.004482,5bcc2bf5
0.118009,0.009951,0.006868,0.999977,0.039114,0.997248,0.062324,0.115379,0.084844,0.160449,0.105749,0.121847,d347d81e
0.025989,0.010666,0.017600,0.999649,0.048733,0.916448,0.054625,0.110759,0.064384,0.131316,0.090271,0.111579,2799f5cd
0.016537,0.004912,0.003928,0.395179,0.167330,0.002160,0.012670,0.011222,0.010047,0.001000,0.008735,0.009256,ce4b96f7
0.678617,0.536642,0.949120,1.000000,0.886763,0.993039,0.944467,0.953498,0.954633,0.999000,0.962900,0.963390,a6365299
0.350062,0.063949,0.056263,1.000000,0.368463,0.837198,0.139617,0.125470,0.107974,0.205068,0.144532,0.139267,6eb86fb2
0.058569,0.052167,0.010176,0.999936,0.821886,0.990116,0.255849,0.508852,0.230977,0.225419,0.305274,0.437878,d1384eb4
0.229794,0.070326,0.149873,0.999993,0.894002,0.396758,0.233405,0.447956,0.138693,0.223484,0.260885,0.385728,66c3ab6a
0.996517,0.994646,0.998511,0.965688,0.999300,0.987431,0.989859,0.994674,0.982602,0.999000,0.991534,0.996062,9be981c9
0.715134,0.583735,0.796669,0.999988,0.790205,0.993352,0.921625,0.984775,0.950722,0.978929,0.959013,0.982757,e5fc3dd4
0.999829,0.997956,0.998900,0.999171,0.984511,0.977727,0.989814,0.987813,0.982641,0.999000,0.989817,0.990938,fd3f01fc
0.997399,0.996187,0.997897,0.998719,0.993800,0.989924,0.990071,0.994480,0.982587,0.999000,0.991534,0.995916,5fbb0aa0
0.286315,0.177541,0.325202,1.000000,0.795725,0.989524,0.517135,0.692029,0.446750,0.455397,0.527828,0.632246,6968f510
0.960457,0.983840,0.922329,0.999304,0.997995,0.985554,0.987617,0.990821,0.982739,0.981158,0.985584,0.989872,7509aad8
0.594996,0.383217,0.380486,0.953210,0.071555,0.913123,0.341643,0.338559,0.321034,0.460920,0.365539,0.360613,9cf9c8ce
0.022374,0.095221,0.051734,0.077299,0.015306,0.118090,0.011639,0.008778,0.009670,0.039289,0.017344,0.014529,157c589d
0.389118,0.149315,0.483398,0.962499,0.097005,0.959921,0.258038,0.313750,0.218093,0.290275,0.270039,0.303302,fcc51d2f
0.225542,0.065575,0.144383,0.999999,0.259426,0.907352,0.135316,0.396511,0.100917,0.211231,0.210994,0.342436,6852ee69
0.639380,0.375079,0.539894,0.999978,0.965144,0.999187,0.845245,0.917780,0.870301,0.933863,0.891797,0.918832,8a388b27
0.735658,0.776918,0.987125,0.684007,0.823469,0.833961,0.952033,0.938632,0.971805,0.864365,0.931709,0.928400,e3b1fdd6
0.595811,0.377863,0.946220,1.000000,0.080005,0.360749,0.474676,0.245304,0.353852,0.596514,0.417587,0.318410,1d644f91
0.972917,0.978902,0.937170,0.967491,0.995190,0.960011,0.987204,0.991636,0.982896,0.989808,0.987886,0.992101,893a7d79
0.686096,0.720223,0.912028,1.000000,0.942130,0.641866,0.947067,0.962806,0.958397,0.994354,0.965656,0.969737,9ef2d53f
0.582886,0.264968,0.293209,1.000000,0.021602,0.123746,0.096098,0.035233,0.046102,0.136564,0.078499,0.054881,eaea1243
0.000244,0.001146,0.001729,0.000000,0.010131,0.000100,0.006509,0.004900,0.009300,0.001000,0.005427,0.004481,2d210670
0.764706,0.812744,0.357049,0.601075,0.447088,0.926809,0.732341,0.839693,0.823374,0.731654,0.781765,0.819662,b04329c3
0.996434,0.998859,0.997725,0.998698,0.999075,0.999900,0.990354,0.994458,0.982501,0.999000,0.991578,0.995893,1d88e97d
0.608047,0.217024,0.093604,0.999999,0.878203,0.906605,0.502261,0.617940,0.508166,0.468585,0.524238,0.583534,e5c8ae65
0.080036,0.025492,0.041192,1.000000,0.031574,0.892920,0.058182,0.133793,0.061984,0.139838,0.098449,0.130210,841810cd
0.715485,0.619521,0.452552,0.999991,0.692064,0.538163,0.734888,0.806215,0.772503,0.802021,0.778907,0.804275,187a1e4b
0.450254,0.075321,0.184955,0.999921,0.813818,0.999430,0.426882,0.582114,0.415507,0.405593,0.457524,0.538727,24f8bc83
