orig1+TLres50,trans1+TLvgg16+Adam,normf1+TLvgg16,mix+lr,mix+lgb,mix+svm,is_iceberg,lr9,xgb,svm,knn,avg2,mini2,id
0.000009,0.000000,0.000037,0.000001,0.001200,0.000366,0,0.004344,0.004817,0.006223,0.001000,0.004096,0.004209,d439fa99
0.999331,0.997937,0.999147,0.999796,0.999687,0.999900,1,0.990160,0.992942,0.982111,0.999000,0.991053,0.994734,02530ece
0.116663,0.073450,0.406596,0.078441,0.033989,0.076500,0,0.035260,0.018238,0.021451,0.049341,0.031073,0.024271,56054fb5
0.000687,0.003804,0.007344,0.040417,0.010924,0.115992,0,0.010216,0.001167,0.011939,0.001000,0.006080,0.001872,ec822cf5
0.964291,0.907715,0.987923,0.801525,0.761535,0.181012,1,0.933282,0.975269,0.888879,0.920103,0.929383,0.960490,9c74b2f4
0.000000,0.000002,0.002259,0.000005,0.000348,0.000403,0,0.006696,0.006825,0.010179,0.001000,0.006175,0.005979,6193508c
0.999917,0.999663,0.996419,0.998317,0.989922,0.999900,1,0.991386,0.995041,0.983351,0.999000,0.992194,0.996387,c824f98f
0.999288,1.000000,0.999874,0.997136,0.999497,0.999900,1,0.990649,0.993125,0.982943,0.999000,0.991429,0.994927,a59605a2
0.000006,0.000000,0.000002,0.000020,0.000250,0.004464,0,0.006711,0.006825,0.010169,0.001000,0.006176,0.005979,2d253f1c
0.000090,0.000524,0.002418,0.000118,0.000139,0.000226,0,0.006158,0.006383,0.009262,0.001000,0.005701,0.005587,318a28af
0.979787,0.993718,0.991767,0.993714,0.999142,0.985932,1,0.989540,0.992942,0.982355,0.999000,0.990959,0.994751,86e7ba72
0.967918,0.992132,0.989546,0.904160,0.278226,0.500000,1,0.906922,0.965823,0.879499,0.892454,0.911174,0.947648,f09265ef
0.150424,0.227025,0.187282,0.525991,0.394362,0.620136,0,0.118774,0.031248,0.066700,0.079385,0.074027,0.042668,e19e9776
0.997664,0.997759,0.999692,0.996255,0.998528,0.999900,1,0.988991,0.992822,0.980608,0.999000,0.990355,0.994542,5c5cd0b7
0.967693,0.984371,0.993883,0.997456,0.999570,0.995030,1,0.989851,0.993125,0.983151,0.999000,0.991282,0.994942,9d1b433b
0.999557,0.999099,0.996060,0.999927,0.999470,0.999900,1,0.991537,0.995041,0.983337,0.999000,0.992229,0.996386,7f1b52ad
0.002172,0.011827,0.125602,0.030307,0.162386,0.000435,0,0.016026,0.019905,0.013422,0.054488,0.025960,0.025927,4076392e
0.996116,0.981962,0.995057,0.978295,0.998826,0.939790,1,0.988874,0.992942,0.982458,0.999000,0.990819,0.994758,fce0e10f
0.930234,0.906420,0.574483,0.771605,0.593569,0.437835,1,0.822742,0.907811,0.880978,0.840786,0.863079,0.894791,aefd03c3
0.307100,0.164810,0.143201,0.219906,0.517025,0.435538,0,0.089541,0.031677,0.063042,0.034717,0.054744,0.034426,2bcec785
0.000000,0.000000,0.000115,0.000000,0.000162,0.000100,0,0.006118,0.006383,0.009266,0.001000,0.005692,0.005587,f828f3c5
0.531966,0.082440,0.416378,0.739653,0.623277,0.737119,0,0.338547,0.190072,0.328225,0.422038,0.319720,0.242928,617bf094
0.994533,0.999874,0.999719,0.999922,0.992049,0.994451,1,0.990404,0.993125,0.983015,0.999000,0.991386,0.994932,6abe8d67
0.000001,0.000000,0.000513,0.001531,0.023225,0.001164,0,0.008552,0.001212,0.011876,0.001000,0.005660,0.001901,0aebf04a
0.972904,0.830435,0.932115,0.831725,0.720764,0.720869,1,0.949936,0.873225,0.971029,0.850911,0.911275,0.876976,bfc8373b
0.566360,0.562109,0.322322,0.292036,0.562035,0.306725,1,0.329874,0.716862,0.338914,0.369285,0.438734,0.627422,ea712987
0.967956,0.976470,0.978764,0.970579,0.996147,0.999900,1,0.990090,0.995328,0.983612,0.999000,0.992008,0.996619,1cb7fac9
0.380427,0.351212,0.325492,0.030322,0.050582,0.013366,0,0.053510,0.084130,0.030504,0.059895,0.057010,0.076082,0d3b11df
0.930490,0.686034,0.985829,0.532141,0.935946,0.900111,1,0.961207,0.947765,0.976985,0.915705,0.950415,0.945131,a04714f1
0.978922,0.913025,0.890167,0.943134,0.996654,0.908511,1,0.981881,0.992679,0.982662,0.999000,0.989056,0.994575,43639bfa
0.000015,0.000000,0.000149,0.000038,0.000990,0.005303,0,0.004376,0.003878,0.006213,0.001000,0.003867,0.003507,d7522dd7
0.000000,0.000000,0.000049,0.000099,0.000260,0.002584,0,0.006131,0.006383,0.009258,0.001000,0.005693,0.005586,b314d1f9
0.998183,0.999674,0.999681,0.978312,0.982471,0.999900,1,0.988576,0.985119,0.980609,0.999000,0.988326,0.988787,20b1e634
0.000415,0.004425,0.003321,0.044469,0.024715,0.153294,0,0.009589,0.006825,0.010478,0.001000,0.006973,0.006000,659ecb23
0.000034,0.000001,0.000659,0.000001,0.000200,0.000100,0,0.004340,0.004002,0.006224,0.001000,0.003891,0.003601,c8bdb148
0.049815,0.207427,0.130802,0.047312,0.014049,0.060480,0,0.016604,0.009525,0.010800,0.023204,0.015033,0.012171,cd53b42e
0.030987,0.003001,0.038620,0.003137,0.006049,0.003143,0,0.005020,0.005040,0.006220,0.001000,0.004320,0.004376,447b145c
0.785092,0.957504,0.893460,0.973967,0.998623,0.981656,1,0.984118,0.992449,0.981040,0.999000,0.989152,0.994293,88ea03f9
0.998356,0.991808,0.993294,0.976618,0.998091,0.993708,1,0.990057,0.998491,0.983502,0.999000,0.992763,0.998975,fd5e52ba
0.980582,0.879833,0.964439,0.445051,0.949086,0.799189,1,0.969888,0.943902,0.981225,0.904773,0.949947,0.940499,e17b1064
0.000000,0.000000,0.000001,0.000000,0.001605,0.002431,0,0.006451,0.006200,0.008982,0.001000,0.005658,0.005431,01944ac7
0.000000,0.000000,0.000014,0.000000,0.000198,0.000100,0,0.008152,0.001212,0.011893,0.001000,0.005564,0.001903,cc981fff
0.726382,0.733143,0.853418,0.681939,0.790687,0.915656,1,0.919966,0.974157,0.963478,0.884311,0.935478,0.958086,20936ccc
0.271060,0.077438,0.282366,0.011910,0.001108,0.001230,0,0.017365,0.009440,0.014941,0.001000,0.010687,0.008258,7f4d606d
0.304868,0.216935,0.111502,0.105186,0.001661,0.020224,0,0.023756,0.003325,0.018873,0.001000,0.011738,0.003957,06ebccea
0.259590,0.246620,0.309406,0.897136,0.489225,0.304530,0,0.180553,0.023947,0.053455,0.146515,0.101117,0.048802,a998c175
0.000000,0.000000,0.000003,0.000000,0.000417,0.000100,0,0.004335,0.003878,0.006224,0.001000,0.003859,0.003508,b623e705
0.876130,0.648790,0.503093,0.396925,0.379961,0.400436,1,0.501430,0.746229,0.639091,0.586798,0.618387,0.710309,fb82daca
0.400437,0.395778,0.034612,0.877413,0.981761,0.854866,0,0.561284,0.660483,0.487434,0.454441,0.540911,0.611274,86ff8b5e
0.000425,0.001860,0.001664,0.000061,0.000320,0.000100,0,0.006469,0.006200,0.008986,0.001000,0.005664,0.005431,74a6e47e
0.599961,0.836895,0.535479,0.142811,0.597827,0.549972,0,0.694962,0.724619,0.831956,0.760732,0.753067,0.739683,cbec7a59
0.982879,0.991289,0.999096,0.995364,0.990656,0.905150,1,0.988341,0.993125,0.983156,0.999000,0.990906,0.994942,a514b707
0.900175,0.944703,0.901069,0.964939,0.999153,0.937740,1,0.983594,0.990459,0.982107,0.999000,0.988790,0.992879,e697b7a9
0.000000,0.000149,0.000057,0.000001,0.000554,0.000100,0,0.006422,0.006200,0.008990,0.001000,0.005653,0.005431,cd703f53
0.901557,0.809212,0.940402,0.928620,0.980404,0.978604,1,0.978176,0.986255,0.980529,0.976398,0.980340,0.985424,817aba3f
0.375417,0.437338,0.722559,0.522890,0.938852,0.870892,0,0.832766,0.830069,0.853440,0.865176,0.845363,0.839369,f613255d
0.000001,0.000060,0.001609,0.000036,0.046563,0.008991,0,0.007191,0.017325,0.008981,0.001000,0.008624,0.013743,0015055d
0.000000,0.000000,0.000195,0.000000,0.000034,0.000100,0,0.008153,0.001212,0.011893,0.001000,0.005565,0.001903,a0137431
0.001890,0.002350,0.000163,0.065789,0.004327,0.008621,0,0.006794,0.006200,0.008956,0.001000,0.005737,0.005429,91bf5036
0.010324,0.090030,0.006703,0.023096,0.008439,0.000428,0,0.008663,0.006282,0.009159,0.032875,0.014245,0.011436,58338e99
0.981781,0.973949,0.964588,0.996363,0.987076,0.999900,1,0.988856,0.993125,0.983172,0.999000,0.991038,0.994943,76f74570
0.003701,0.000242,0.004521,0.001905,0.006141,0.004908,0,0.004490,0.005202,0.006205,0.001000,0.004224,0.004496,f5addf4f
0.035566,0.003040,0.009239,0.233822,0.004685,0.436527,0,0.018025,0.005203,0.019044,0.026045,0.017079,0.010033,f1c3b1f1
0.996707,0.971199,0.975025,0.983877,0.993265,0.979849,1,0.989868,0.994685,0.983658,0.963113,0.982831,0.989463,17dcc03a
0.952154,0.928535,0.857473,0.874874,0.953869,0.910624,1,0.978309,0.962360,0.982784,0.999000,0.980613,0.971931,da20c5c3
0.901814,0.702368,0.348486,0.756717,0.789169,0.749184,0,0.848299,0.716030,0.884899,0.906328,0.838889,0.763970,786ee92d
0.998983,0.997127,0.997315,0.531429,0.960915,0.343121,1,0.966553,0.984219,0.954053,0.916463,0.955322,0.970944,1e2c3eb4
0.994084,0.997917,0.996521,0.999450,0.999603,0.999900,1,0.990054,0.992942,0.982154,0.999000,0.991038,0.994737,653f198a
0.003692,0.000017,0.013375,0.000023,0.001225,0.000100,0,0.004503,0.004817,0.006217,0.001000,0.004134,0.004209,09aa6df7
0.000000,0.000000,0.000023,0.000000,0.000921,0.000100,0,0.004339,0.003878,0.006224,0.001000,0.003860,0.003508,4de56b05
0.023751,0.000382,0.007849,0.050803,0.016553,0.007482,0,0.007199,0.006200,0.008925,0.024461,0.011696,0.009793,509eece8
0.000004,0.000016,0.000029,0.000078,0.000149,0.000100,0,0.006659,0.006825,0.010184,0.001000,0.006167,0.005980,bbfea9aa
0.998594,0.995415,0.997522,0.999283,0.998651,0.980465,1,0.990277,0.998095,0.983554,0.999000,0.992731,0.998682,62e844e7
0.001158,0.006060,0.003194,0.001341,0.000910,0.000747,0,0.006583,0.006200,0.008978,0.001000,0.005690,0.005431,796f23d4
0.960192,0.962185,0.719455,0.907645,0.969505,0.932509,1,0.975971,0.984120,0.979331,0.966612,0.976509,0.981926,74272c83
0.186478,0.019911,0.033656,0.237011,0.007145,0.194479,0,0.014207,0.008067,0.011934,0.062776,0.024246,0.018523,8553004f
0.591287,0.400488,0.205471,0.738657,0.688961,0.908415,0,0.492920,0.044141,0.579885,0.468525,0.396368,0.159710,4d6f2076
0.946255,0.764202,0.985267,0.693476,0.993240,0.813235,1,0.967518,0.989047,0.976751,0.889237,0.955638,0.971032,67b63f9a
0.047178,0.008192,0.002271,0.000763,0.002190,0.001226,0,0.006556,0.006398,0.009223,0.001000,0.005794,0.005595,5fc0106f
0.000058,0.000000,0.000885,0.000000,0.000426,0.000100,0,0.004345,0.004618,0.006224,0.001000,0.004047,0.004061,68315739
0.984981,0.851088,0.717439,0.834193,0.988450,0.652337,1,0.952716,0.963437,0.971267,0.918778,0.951550,0.957022,e8984ef2
0.000017,0.000847,0.001580,0.000332,0.000801,0.000236,0,0.006162,0.006383,0.009262,0.001000,0.005702,0.005587,1472a788
0.923104,0.919115,0.983463,0.902917,0.991036,0.820782,1,0.979783,0.992518,0.979893,0.999000,0.987799,0.994266,34149d63
0.008681,0.131030,0.467136,0.978729,0.849243,0.121665,1,0.178511,0.351417,0.114406,0.195933,0.210067,0.306818,606412bc
0.998944,0.987864,0.995421,0.999606,0.999228,0.999900,1,0.990306,0.997640,0.983456,0.999000,0.992600,0.998336,fe376a63
0.096637,0.040498,0.009035,0.005735,0.011847,0.007055,0,0.005468,0.003972,0.006345,0.027228,0.010753,0.008467,fc82c349
0.909289,0.883762,0.876078,0.193179,0.170354,0.415055,1,0.681944,0.853353,0.761321,0.572136,0.717189,0.795951,699105e7
0.853527,0.996111,0.993348,0.976543,0.996694,0.928026,1,0.988995,0.994126,0.983202,0.999000,0.991331,0.995693,b095a438
0.838909,0.896258,0.949342,0.719365,0.831304,0.784393,0,0.966841,0.651807,0.978792,0.871882,0.867330,0.715979,fd1f0c9b
0.967164,0.953247,0.967663,0.989898,0.987014,0.989214,1,0.985810,0.976386,0.981005,0.963115,0.976579,0.975611,7522fbbe
0.423822,0.786856,0.859200,0.788266,0.919109,0.887958,1,0.952521,0.985133,0.947819,0.977355,0.965707,0.982533,1dfd85d3
0.000000,0.000000,0.000289,0.000006,0.001809,0.000100,0,0.006143,0.006383,0.009264,0.001000,0.005697,0.005587,9746de5e
0.379125,0.082425,0.049360,0.589786,0.348017,0.246862,0,0.049653,0.025461,0.029280,0.025552,0.032487,0.025774,7a836d1f
0.838481,0.847889,0.746984,0.967415,0.448578,0.858582,1,0.888988,0.878054,0.926441,0.904461,0.899486,0.887508,4766f967
0.013319,0.000798,0.003524,0.005723,0.001267,0.067860,0,0.004943,0.004002,0.006167,0.001000,0.004028,0.003597,8d1fa9f8
0.000017,0.000135,0.002785,0.000019,0.002501,0.000524,0,0.006735,0.006825,0.010175,0.001000,0.006184,0.005979,3268312d
0.985244,0.991135,0.939445,0.996682,0.994554,0.996235,1,0.988248,0.986225,0.982302,0.970082,0.981714,0.984347,63d60bde
0.000000,0.000000,0.000013,0.000000,0.000191,0.000100,0,0.006659,0.006825,0.010184,0.001000,0.006167,0.005980,56be26ac
0.873305,0.674571,0.750012,0.741481,0.475699,0.895978,1,0.840421,0.903679,0.917051,0.864833,0.881496,0.898639,d3976936
0.997775,0.997341,0.993353,0.995557,0.987692,0.981320,1,0.989524,0.992942,0.982284,0.999000,0.990938,0.994746,f4982195
0.043898,0.424281,0.521653,0.025381,0.020932,0.331853,0,0.120029,0.046934,0.063511,0.082009,0.078121,0.054658,d2ba9103
0.000000,0.000001,0.000097,0.000000,0.000178,0.000100,0,0.006118,0.006383,0.009266,0.001000,0.005692,0.005587,be2e5ed6
0.000000,0.000000,0.000001,0.000000,0.000340,0.000100,0,0.006416,0.006200,0.008991,0.001000,0.005652,0.005431,9ab2d2c4
0.002212,0.000606,0.005694,0.042403,0.015002,0.007506,0,0.008915,0.004889,0.011841,0.001000,0.006661,0.004646,0a2e9a0a
0.450949,0.920850,0.960072,0.289282,0.065857,0.410457,1,0.584996,0.343944,0.544617,0.398399,0.467989,0.368248,e870fc10
0.019311,0.000064,0.001128,0.003617,0.013782,0.003971,0,0.004573,0.004057,0.006197,0.001000,0.003957,0.003640,bb9cffda
0.000075,0.000000,0.000282,0.001940,0.008779,0.004314,0,0.008350,0.001212,0.011866,0.001000,0.005607,0.001901,220fdeb8
0.749095,0.895843,0.886987,0.995856,0.987672,0.846896,1,0.977496,0.993595,0.979189,0.999000,0.987320,0.995023,ef96916d
0.994866,0.982224,0.991874,0.993418,0.944850,0.931525,1,0.987421,0.990378,0.982335,0.999000,0.989784,0.992834,22679531
0.994346,0.979168,0.964215,0.974676,0.947818,0.954750,1,0.987103,0.993125,0.983199,0.999000,0.990607,0.994945,fd47c6f9
0.875588,0.880688,0.766873,0.984010,0.983442,0.987081,1,0.976744,0.935550,0.980021,0.999000,0.972829,0.951712,4b1a6229
0.230438,0.361738,0.758166,0.858385,0.265662,0.788262,0,0.576545,0.310395,0.402046,0.477816,0.441700,0.348239,f254749e
0.970998,0.902870,0.971680,0.713491,0.598770,0.950385,1,0.952725,0.945815,0.969547,0.936811,0.951225,0.947094,693a954a
0.987785,0.925978,0.989193,0.930481,0.999321,0.946454,1,0.987070,0.996883,0.983651,0.999000,0.991651,0.997783,6ce4fc19
0.557716,0.166456,0.272904,0.542138,0.439602,0.245182,0,0.141407,0.086838,0.081949,0.189510,0.124926,0.105734,49f4d394
0.996621,0.999966,0.999654,0.995585,0.999124,0.977219,1,0.990225,0.993125,0.983081,0.999000,0.991358,0.994937,813e4924
0.997973,0.998502,0.999675,0.999579,0.990286,0.999900,1,0.988835,0.993122,0.980614,0.999000,0.990393,0.994766,66037a88
0.024037,0.003603,0.008335,0.000642,0.017649,0.001581,0,0.004717,0.004883,0.006199,0.001000,0.004200,0.004257,da54e341
0.013476,0.000726,0.002058,0.010150,0.000831,0.001992,0,0.008373,0.001365,0.011854,0.001000,0.005648,0.002014,dd93047e
0.000000,0.000000,0.000009,0.000000,0.001305,0.000100,0,0.006430,0.006200,0.008990,0.001000,0.005655,0.005431,4c060a7f
0.961149,0.696766,0.944620,0.929086,0.970748,0.955210,1,0.972971,0.992499,0.978105,0.999000,0.985644,0.994130,755cabe3
0.014825,0.000001,0.000295,0.000002,0.000767,0.000100,0,0.004391,0.004817,0.006213,0.001000,0.004105,0.004209,f492c87d
0.879931,0.925777,0.764907,0.872396,0.855207,0.718792,1,0.955591,0.954590,0.974015,0.940336,0.956133,0.954611,95be51e8
0.580480,0.639252,0.516799,0.557928,0.090274,0.043814,0,0.209300,0.268102,0.137957,0.304900,0.230065,0.266454,586b3dee
0.000000,0.000001,0.000002,0.000000,0.000407,0.000100,0,0.006417,0.006200,0.008991,0.001000,0.005652,0.005431,f10fcdd5
0.990678,0.998209,0.985077,0.987634,0.992466,0.990264,1,0.990858,0.995663,0.983519,0.999000,0.992260,0.996863,aab472df
0.851599,0.817532,0.784372,0.752960,0.691649,0.876085,1,0.926377,0.865422,0.963741,0.883880,0.909855,0.876784,47e9b7d5
0.583965,0.769039,0.566357,0.940825,0.972280,0.500000,1,0.902312,0.957666,0.884968,0.937657,0.920651,0.950339,a47b7dee
0.000000,0.000000,0.000001,0.000000,0.001771,0.003022,0,0.006458,0.006200,0.008980,0.001000,0.005659,0.005431,a2d9739d
0.993681,0.980532,0.995187,0.998024,0.998840,0.997194,1,0.988297,0.993122,0.980742,0.999000,0.990290,0.994775,b110c6bf
0.000027,0.015934,0.001391,0.000253,0.002447,0.000100,0,0.006748,0.006200,0.008983,0.001000,0.005733,0.005431,25d6248f
0.000000,0.000002,0.000001,0.000000,0.001618,0.000100,0,0.006434,0.006200,0.008989,0.001000,0.005656,0.005431,c70c9e1e
0.670732,0.514319,0.461143,0.474123,0.456896,0.892367,1,0.509128,0.588580,0.712300,0.605170,0.603795,0.600936,f8c7b912
0.031676,0.008240,0.009176,0.171286,0.055672,0.160609,0,0.007851,0.009133,0.006510,0.023043,0.011634,0.011556,d547b0d5
0.000301,0.000008,0.000270,0.000000,0.000277,0.000100,0,0.004338,0.004817,0.006224,0.001000,0.004095,0.004209,00e759b3
0.934557,0.985674,0.970304,0.878417,0.928272,0.845568,1,0.983951,0.983829,0.983146,0.999000,0.987482,0.987996,e9f69e5f
0.705258,0.796004,0.863735,0.675659,0.626356,0.308457,1,0.817971,0.786396,0.853171,0.859212,0.829187,0.805611,f4a07073
0.999316,0.998644,0.999211,0.999855,0.999651,0.999900,1,0.990178,0.992942,0.982108,0.999000,0.991057,0.994734,4a57e4e6
0.993927,0.998270,0.987864,0.997878,0.993088,0.988333,1,0.991025,0.995663,0.983506,0.999000,0.992299,0.996862,fd6a8a9c
0.978081,0.909657,0.983030,0.923859,0.980230,0.909139,1,0.984343,0.993125,0.982995,0.999000,0.989866,0.994931,b09917f6
0.726691,0.671736,0.670365,0.925136,0.956279,0.824035,1,0.926911,0.982168,0.954199,0.999000,0.965570,0.984781,7fe65b97
0.985298,0.861720,0.914788,0.921100,0.986790,0.944843,1,0.979295,0.979462,0.980220,0.972876,0.977963,0.979672,6c166fcb
0.731444,0.523644,0.321592,0.691645,0.281989,0.760610,1,0.436416,0.339054,0.525117,0.560125,0.465178,0.393360,1f39cbec
0.000071,0.005192,0.000284,0.000001,0.009115,0.005463,0,0.006678,0.006200,0.008964,0.001000,0.005711,0.005430,45aae75f
0.000000,0.000000,0.000071,0.000000,0.005480,0.000100,0,0.006490,0.006200,0.008986,0.001000,0.005669,0.005431,f73d35c2
0.000000,0.000000,0.000000,0.000001,0.000577,0.000734,0,0.006424,0.006200,0.008988,0.001000,0.005653,0.005431,a44f95c2
0.000452,0.000499,0.006756,0.000458,0.000354,0.000173,0,0.006771,0.006825,0.010172,0.001000,0.006192,0.005979,c79106c3
0.316417,0.446939,0.302408,0.251646,0.502145,0.465032,1,0.197222,0.180550,0.144315,0.167067,0.172289,0.175825,b7ca0494
0.040376,0.000135,0.008392,0.000061,0.000539,0.000100,0,0.004569,0.004002,0.006217,0.001000,0.003947,0.003600,e19deae1
0.958596,0.988771,0.949567,0.999499,0.999671,0.999900,1,0.988399,0.986942,0.982364,0.975405,0.983277,0.985878,a4b0dabf
0.001774,0.001514,0.076200,0.245082,0.019000,0.016949,0,0.010046,0.007562,0.009313,0.001000,0.006980,0.006471,b7959fdd
0.000000,0.000000,0.000001,0.000000,0.001698,0.000181,0,0.006436,0.006200,0.008989,0.001000,0.005656,0.005431,efc00a93
0.945410,0.981116,0.989659,0.983314,0.999453,0.988115,1,0.989401,0.998553,0.983656,0.999000,0.992653,0.999032,0f467f8a
0.877809,0.862122,0.626156,0.615317,0.346502,0.638436,1,0.785280,0.931209,0.868469,0.900807,0.871441,0.922589,5b7b88d2
0.000013,0.003994,0.001733,0.001318,0.001345,0.004216,0,0.006245,0.006383,0.009246,0.001000,0.005718,0.005586,e74b4ac4
0.002675,0.013536,0.233963,0.127171,0.557353,0.038626,0,0.036900,0.034498,0.031029,0.026926,0.032338,0.032901,1664c714
0.955762,0.915547,0.938815,0.997816,0.992348,0.992980,1,0.985464,0.990127,0.982236,0.939289,0.974279,0.981528,7e452214
0.057107,0.006504,0.021739,0.003001,0.054998,0.002736,1,0.005441,0.015277,0.006270,0.028077,0.013766,0.017066,3b431e27
0.043864,0.019940,0.013001,0.005014,0.011012,0.006698,0,0.007095,0.007733,0.009195,0.001000,0.006256,0.006591,81931bd9
0.020043,0.026791,0.008712,0.091082,0.020605,0.082183,0,0.009356,0.007319,0.010101,0.051111,0.019472,0.015668,c1737f6c
0.942474,0.969074,0.945568,0.903323,0.999122,0.931568,1,0.986034,0.994865,0.983780,0.999000,0.990920,0.996285,fc9548b6
0.000034,0.000028,0.000131,0.000160,0.003371,0.000110,0,0.006702,0.006825,0.010180,0.001000,0.006177,0.005979,65b52c55
0.000000,0.000005,0.000538,0.000000,0.000111,0.000100,0,0.006123,0.006383,0.009266,0.001000,0.005693,0.005587,f1b88228
0.983116,0.990620,0.999514,0.960215,0.987013,0.880694,1,0.986325,0.993122,0.980785,0.999000,0.989808,0.994778,9997020b
0.834688,0.842548,0.814413,0.924485,0.812817,0.885994,1,0.955898,0.964377,0.974383,0.999000,0.973414,0.972865,bcd498e2
0.974582,0.971533,0.943660,0.992295,0.949220,0.984810,1,0.986979,0.984843,0.983158,0.999000,0.988495,0.988754,f813adbc
0.032551,0.080698,0.017272,0.577347,0.702091,0.512915,0,0.106062,0.027649,0.075649,0.001000,0.052590,0.026002,36f28ec6
0.000000,0.000000,0.000003,0.000000,0.000074,0.000100,0,0.008150,0.001212,0.011893,0.001000,0.005564,0.001903,c92d0ced
0.990810,0.998658,0.998524,0.999598,0.869579,0.999900,1,0.987926,0.988363,0.982825,0.999000,0.989529,0.991362,dbde12c0
0.992230,0.992608,0.991836,0.999508,0.994615,0.947087,1,0.989248,0.992942,0.982458,0.999000,0.990912,0.994758,56f59b5b
0.998831,0.999407,0.989983,0.996468,0.999030,0.992492,1,0.991274,0.995597,0.983423,0.999000,0.992324,0.996807,ef6d734e
0.985558,0.998639,0.983499,0.965232,0.985795,0.969217,1,0.990151,0.982504,0.983673,0.999000,0.988832,0.987042,707c2bb1
0.996202,0.987899,0.995216,0.949857,0.997892,0.980812,1,0.989032,0.992942,0.982316,0.999000,0.990823,0.994748,ad9b5269
0.000000,0.000000,0.000003,0.000001,0.000234,0.000100,0,0.006415,0.006200,0.008991,0.001000,0.005652,0.005431,2f2975c0
0.999506,0.999979,0.999365,0.999741,0.999502,0.994921,1,0.990572,0.993125,0.982977,0.999000,0.991418,0.994930,19c2b122
0.007137,0.000002,0.004409,0.001695,0.000694,0.000100,0,0.004417,0.004002,0.006216,0.001000,0.003909,0.003600,8ee7101e
